0.	0.
0.01	-0.1
0.02	-0.1414213562373095
0.03	-0.17320508075688773
0.04	-0.2
0.05	-0.22360679774997896
0.06	-0.2449489742783178
0.07	-0.2645751311064591
0.08	-0.282842712474619
0.09	-0.3
0.1	-0.31622776601683794
0.11	-0.33166247903553997
0.12	-0.34641016151377546
0.13	-0.36055512754639896
0.14	-0.37416573867739417
0.15	-0.3872983346207417
0.16	-0.4
0.17	-0.41231056256176607
0.18	-0.4242640687119285
0.19	-0.43588989435406733
0.2	-0.4472135954999579
0.21	-0.458257569495584
0.22	-0.469041575982343
0.23	-0.47958315233127197
0.24	-0.4898979485566356
0.25	-0.5
0.26	-0.5099019513592785
0.27	-0.5196152422706632
0.28	-0.5291502622129182
0.29	-0.5385164807134504
0.3	-0.5477225575051661
0.31	-0.5567764362830022
0.32	-0.565685424949238
0.33	-0.5744562646538028
0.34	-0.5830951894845301
0.35000000000000003	-0.5916079783099616
0.36	-0.6
0.37	-0.6082762530298219
0.38	-0.6164414002968976
0.39	-0.6244997998398398
0.4	-0.6324555320336759
0.41000000000000003	-0.6403124237432849
0.42	-0.648074069840786
0.43	-0.6557438524302001
0.44	-0.6633249580710799
0.45	-0.6708203932499369
0.46	-0.6782329983125268
0.47000000000000003	-0.6855654600401044
0.48	-0.6928203230275509
0.49	-0.7
0.5	-0.7071067811865476
0.51	-0.714142842854285
0.52	-0.7211102550927979
0.53	-0.7280109889280518
0.54	-0.7348469228349535
0.55	-0.7416198487095663
0.56	-0.7483314773547883
0.5700000000000001	-0.754983443527075
0.58	-0.7615773105863908
0.59	-0.7681145747868608
0.6	-0.7745966692414834
0.61	-0.7810249675906654
0.62	-0.7874007874011811
0.63	-0.7937253933193772
0.64	-0.8
0.65	-0.806225774829855
0.66	-0.812403840463596
0.67	-0.8185352771872451
0.68	-0.8246211251235321
0.6900000000000001	-0.8306623862918076
0.7000000000000001	-0.8366600265340756
0.71	-0.8426149773176358
0.72	-0.848528137423857
0.73	-0.8544003745317531
0.74	-0.8602325267042626
0.75	-0.8660254037844386
0.76	-0.8717797887081347
0.77	-0.8774964387392122
0.78	-0.8831760866327847
0.79	-0.8888194417315589
0.8	-0.8944271909999159
0.81	-0.9
0.8200000000000001	-0.9055385138137417
0.8300000000000001	-0.9110433579144299
0.84	-0.916515138991168
0.85	-0.9219544457292888
0.86	-0.9273618495495703
0.87	-0.9327379053088815
0.88	-0.938083151964686
0.89	-0.9433981132056604
0.9	-0.9486832980505138
0.91	-0.9539392014169457
0.92	-0.9591663046625439
0.93	-0.9643650760992956
0.9400000000000001	-0.9695359714832659
0.9500000000000001	-0.9746794344808964
0.96	-0.9797958971132712
0.97	-0.9848857801796105
0.98	-0.9899494936611666
0.99	-0.99498743710662
1.	-1.
